Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
qc_bundle_trimmed | SRR30333754_1	(1, 0.0020120633768647552)	(2, 0.09232004412447156)	(3, 0.35005988237258284)	(4, 0.11289476223497964)	(5, 0.00280671097512068)	(6, 0.001624525878207925)	(7, 0.10098679182170614)	(8, 0.050567771794433676)	(9, 0.0)	(10, 0.14565851330829216)	(15, 3.444777765838491e-05)	(20, 0.06936882080755377)	(25, 0.010871405467371203)	(30, 0.012696354779227911)	(35, 0.12214790505644445)	(40, 0.135487806954654)	(45, 0.008262769213786235)	(50, 0.025969709834233773)	(55, 0.05477862116115238)	(60, 0.0425899796503668)	(65, 0.036597632145883206)	(70, 0.04103278351940026)	(75, 0.02768661838888918)	(80, 0.008668313505309949)	(85, 0.030068995375581574)	(90, 0.029660710919925944)	(95, 0.05474456483551284)	(100, 0.13919564047715652)	(105, 0.016143481257179473)	(110, 0.03076147399691888)	(115, 0.05469915682956869)	(120, 0.1104728602704864)	(125, 0.017873707786415394)	(130, 0.08832084575437178)	(135, 0.09857703401376842)	(140, 0.04142206285702784)	(145, 0.001600833132805743)	(150, 0.001468357562904083)
qc_bundle_trimmed | SRR30333754_2	(1, 0.0651963337386819)	(2, 0.04501698216720755)	(3, 0.00027205915309747177)	(4, 0.0017478332641441888)	(5, 0.0583870258708682)	(6, 0.00012135012584203775)	(7, 0.08813737930310972)	(8, 0.10482693612657837)	(9, 4.697424226143397e-05)	(10, 0.0973971768088949)	(15, 0.043695831603604726)	(20, 0.10178183087198091)	(25, 0.029744481651958834)	(30, 0.03330004033913054)	(35, 0.028792861794145953)	(40, 0.04489641494540321)	(45, 0.046333043854565395)	(50, 0.1539177594539088)	(55, 0.028565036719178)	(60, 0.01602369693941282)	(65, 0.01647856418531104)	(70, 0.016358388415525536)	(75, 0.07329939167650706)	(80, 0.09841769530408898)	(85, 0.0679384612474621)	(90, 0.01141396127182422)	(95, 0.005540223350504973)	(100, 0.08867298250918834)	(105, 0.010989249603046484)	(110, 0.034281483418564164)	(115, 0.017554726738277397)	(120, 0.0366757695641485)	(125, 0.012292937133544481)	(130, 0.08738727593957606)	(135, 0.050340055925852424)	(140, 0.08389298394721438)	(145, 0.05767243693811698)	(150, 0.00016817826161862797)
qc_bundle_trimmed | SRR30333755_1	(1, 0.0024366604686296032)	(2, 0.09187555362084383)	(3, 0.3611713819161076)	(4, 0.11583853970190675)	(5, 0.0018985023283187707)	(6, 0.002052973646370954)	(7, 0.10528216914405025)	(8, 0.05272205744035894)	(9, 0.0)	(10, 0.15120848517926186)	(15, 0.009317111951418471)	(20, 0.07230204444533472)	(25, 0.011194685907614042)	(30, 0.01290732435969583)	(35, 0.13244669786538826)	(40, 0.14276886997329466)	(45, 0.008651888694645359)	(50, 0.04050387447700559)	(55, 0.07139415173084737)	(60, 0.04776851107662747)	(65, 0.05367380007739013)	(70, 0.04620386611313115)	(75, 0.027941868257342538)	(80, 0.011215614279737243)	(85, 0.045666206267394684)	(90, 0.037958585791165095)	(95, 0.057411009385104246)	(100, 0.15966753466924383)	(105, 0.017537976276194724)	(110, 0.042922099115776255)	(115, 0.07252378806060047)	(120, 0.12205577448656058)	(125, 0.021278689325619722)	(130, 0.09559712041019051)	(135, 0.10408263174899672)	(140, 0.05751965441980851)	(145, 0.007731080289720349)	(150, 0.0017200232672734735)
qc_bundle_trimmed | SRR30333755_2	(1, 0.056389505507662384)	(2, 0.0701872822717429)	(3, 0.04304268533337938)	(4, 0.01368566048484909)	(5, 0.06093644349871456)	(6, 0.0005431410860544515)	(7, 0.09406057532942066)	(8, 0.10870046992417279)	(9, 0.00012706511646227994)	(10, 0.11678181133117377)	(15, 0.046234760376741596)	(20, 0.12451683800899327)	(25, 0.03611290268772868)	(30, 0.04048842734520037)	(35, 0.03364783942836045)	(40, 0.05863083450314213)	(45, 0.05418804007813159)	(50, 0.17419381730542674)	(55, 0.037320270441407524)	(60, 0.023747722824938578)	(65, 0.026938801279152068)	(70, 0.01704167444317637)	(75, 0.07989406058031237)	(80, 0.11455044822718126)	(85, 0.07880977394272988)	(90, 0.014324974565172517)	(95, 0.013119601966952676)	(100, 0.09582509992357552)	(105, 0.016598209144421318)	(110, 0.0532368734616752)	(115, 0.02565077128411577)	(120, 0.04089419705324392)	(125, 0.02744129579562723)	(130, 0.09537017464707769)	(135, 0.05779751054138405)	(140, 0.09871139557977285)	(145, 0.06565092031765483)	(150, 0.00023765031400042842)
qc_bundle_trimmed | SRR30333756_1	(1, 0.00146654118431357)	(2, 0.10024913923072803)	(3, 0.3814734785268035)	(4, 0.12032468177161229)	(5, 0.0023444569343752555)	(6, 0.0012676540921943325)	(7, 0.10787314442863213)	(8, 0.054716048898581365)	(9, 0.0)	(10, 0.1587167210164151)	(15, 2.20985657910264e-05)	(20, 0.07369791332886247)	(25, 0.012157023729801559)	(30, 0.013598653803587062)	(35, 0.13145552846449965)	(40, 0.14784623560775656)	(45, 0.008928222371679957)	(50, 0.027872318344063656)	(55, 0.059491348069969516)	(60, 0.04663761682959269)	(65, 0.03786328083423934)	(70, 0.04227134202139117)	(75, 0.028171653462505743)	(80, 0.00909697505590234)	(85, 0.03286177270757213)	(90, 0.03195211538119243)	(95, 0.0592639337383746)	(100, 0.15035823985003832)	(105, 0.017324471995954115)	(110, 0.032749270918090545)	(115, 0.059414606494028466)	(120, 0.1212817578759243)	(125, 0.019159061445939478)	(130, 0.0959366705070639)	(135, 0.10692090843427203)	(140, 0.045542542678863915)	(145, 0.0013402524103226703)	(150, 0.0011846523648701881)
qc_bundle_trimmed | SRR30333756_2	(1, 0.058617450240960746)	(2, 0.04367480184517399)	(3, 0.0002290215000160918)	(4, 0.0015368548027395632)	(5, 0.0626233175307159)	(6, 7.232257895245003e-05)	(7, 0.09514637949352739)	(8, 0.11354443999482011)	(9, 2.8125447370397234e-05)	(10, 0.1054117659916171)	(15, 0.04412280004257389)	(20, 0.10913195909451007)	(25, 0.0321309128680471)	(30, 0.03586677586304643)	(35, 0.02897403229677265)	(40, 0.04842157377708646)	(45, 0.05014968162194473)	(50, 0.1670780147275289)	(55, 0.031772916102232464)	(60, 0.017196702106471454)	(65, 0.016924688851189182)	(70, 0.015667079561627134)	(75, 0.07700707310804233)	(80, 0.10579628103638095)	(85, 0.07382930231369583)	(90, 0.012262697270667923)	(95, 0.006295280198047876)	(100, 0.09546585484903743)	(105, 0.011685331864529882)	(110, 0.037502926959225684)	(115, 0.018422613491873373)	(120, 0.03947222453588495)	(125, 0.013142348980984191)	(130, 0.0945451545809179)	(135, 0.05409454892288108)	(140, 0.09022468193184909)	(145, 0.06355340875241168)	(150, 0.00014316988251919963)
qc_bundle_trimmed | SRR30333757_1	(1, 0.0011677646529582597)	(2, 0.0052903277459775706)	(3, 0.0024151496231636736)	(4, 0.00012385382682890633)	(5, 1.1058377395438064e-05)	(6, 0.00022780257434602418)	(7, 1.3270052874525677e-05)	(8, 1.3270052874525677e-05)	(9, 0.0022249455319621387)	(10, 0.00012075748115818367)	(15, 8.404366820532929e-05)	(20, 0.0002618623767239734)	(25, 0.00016499099073993595)	(30, 0.00015525961863195042)	(35, 0.0016260238122252132)	(40, 0.000588305677437305)	(45, 0.0003812928525947045)	(50, 0.0011359165260593981)	(55, 0.001015601415935924)	(60, 0.0006780997858735156)	(65, 0.00023355297191512246)	(70, 3.3175139376833134e-05)	(75, 0.00016676037021810713)	(80, 1.4597063262845013e-05)	(85, 9.46597707996777e-05)	(90, 2.875180768144087e-05)	(95, 5.1310935119321897e-05)	(100, 0.00013579708945876996)	(105, 0.000448971023878995)	(110, 0.00010262201685924918)	(115, 7.608195686402525e-05)	(120, 2.4328579099909547e-05)	(125, 0.0003702380060645958)	(130, 6.192796091935173e-05)	(135, 7.033363098466986e-05)	(140, 0.00010926847643782573)	(145, 0.0002719987855564321)	(150, 0.0)
qc_bundle_trimmed | SRR30333757_2	(1, 0.0020590766565045005)	(2, 0.004454329093662797)	(3, 1.3270096604755105e-05)	(4, 0.0009620820038447451)	(5, 2.4328510442051028e-05)	(6, 0.0006988917545171021)	(7, 4.423365534918369e-05)	(8, 0.0)	(9, 0.0)	(10, 2.786720286998572e-05)	(15, 0.00022514930572734495)	(20, 3.405991461887144e-05)	(25, 6.458113680980818e-05)	(30, 2.9636556818459185e-05)	(35, 1.9905163661317232e-05)	(40, 0.0011098242978279014)	(45, 3.229065210525165e-05)	(50, 5.352291781893915e-05)	(55, 3.096370187156999e-05)	(60, 0.000408279019137922)	(65, 0.00028575149280826305)	(70, 0.00022603607649904813)	(75, 0.00019949604291636728)	(80, 2.56558753115613e-05)	(85, 0.0004087258293412011)	(90, 8.846909399437818e-06)	(95, 4.2465344695714836e-05)	(100, 8.227704718364828e-05)	(105, 6.944944979359048e-05)	(110, 0.00013536142136499378)	(115, 5.618010506502443e-05)	(120, 3.3177844260279394e-05)	(125, 5.4413088855295614e-05)	(130, 0.0008914378180624698)	(135, 1.6370066936186104e-05)	(140, 1.637313471275371e-05)	(145, 8.420823622498625e-06)	(150, 2.8027495627185165e-05)
qc_bundle_trimmed | SRR30333758_1	(1, 0.0018713763713641344)	(2, 0.005628961687709556)	(3, 2.4720956028588303e-05)	(4, 0.0004696981645431777)	(5, 1.977676482287064e-05)	(6, 0.0002126002218458594)	(7, 7.416286808576491e-06)	(8, 1.2360478014294151e-05)	(9, 0.0021210580272528765)	(10, 0.00013448200079552037)	(15, 6.773541951833194e-05)	(20, 0.0001804629790086946)	(25, 6.526332391547311e-05)	(30, 0.0006160462242324205)	(35, 0.0033595779242851505)	(40, 0.0004983744858566339)	(45, 0.00018392391739947204)	(50, 0.001036302517707844)	(55, 0.0009473070912195125)	(60, 0.0006318676860759115)	(65, 0.0002971459340688745)	(70, 4.845308651278326e-05)	(75, 4.94419284353499e-07)	(80, 5.438612692569039e-06)	(85, 6.427452031295105e-05)	(90, 4.449775033218065e-05)	(95, 4.944195556936238e-05)	(100, 2.3732145830812513e-05)	(105, 0.0004632714924562072)	(110, 7.910726502136211e-06)	(115, 3.5598309740833724e-05)	(120, 4.944218290955598e-06)	(125, 0.0009522597479804528)	(130, 2.4721352044364346e-05)	(135, 4.252142581717738e-05)	(140, 9.04885340964777e-05)	(145, 0.0003194234079643923)	(150, 0.0)
qc_bundle_trimmed | SRR30333758_2	(1, 0.006311297207168169)	(2, 0.003564782833034274)	(3, 0.0)	(4, 7.416330443205841e-06)	(5, 0.0)	(6, 0.00035351175112614504)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 2.9170899743276306e-05)	(15, 0.0006897187312181432)	(20, 8.899596531847008e-06)	(25, 4.94422029547056e-06)	(30, 2.620438946168031e-05)	(35, 2.0765783865894688e-05)	(40, 0.001742845960955227)	(45, 2.4721267217695145e-05)	(50, 3.263213758666416e-05)	(55, 2.224923994124223e-05)	(60, 0.0004741571967074999)	(65, 0.00046822526215509685)	(70, 6.328724981592186e-05)	(75, 0.00015871312510672345)	(80, 1.7799686246908268e-05)	(85, 0.0009656383358399551)	(90, 7.416623798581111e-06)	(95, 9.888916857492684e-07)	(100, 3.95560830447132e-05)	(105, 0.0)	(110, 0.0001305392210800826)	(115, 5.38982105789143e-05)	(120, 1.977983764897166e-06)	(125, 1.0879445732197181e-05)	(130, 0.001490600583796142)	(135, 1.0881715695976162e-05)	(140, 1.583253022411466e-05)	(145, 4.956137710429616e-06)	(150, 3.910904179666729e-06)
qc_bundle_trimmed | SRR30333759_1	(1, 0.0011456502046552116)	(2, 0.004921619756733103)	(3, 0.0020317755670313854)	(4, 0.0003109621984064146)	(5, 2.1042554779381437e-05)	(6, 0.00012391726703413515)	(7, 2.5718678063688422e-05)	(8, 1.1690308210767467e-05)	(9, 0.0020130710738941577)	(10, 0.000136542799901764)	(15, 8.417021911752575e-05)	(20, 0.00022632436696045814)	(25, 0.00012532010401942724)	(30, 0.00032873146688678116)	(35, 0.002117816245365804)	(40, 0.0005153087979788672)	(45, 0.0003226525156697597)	(50, 0.0009885325085274958)	(55, 0.0008561982454230032)	(60, 0.0005812422003422436)	(65, 0.00024783458969571484)	(70, 3.974706222799595e-05)	(75, 0.00012952867433312443)	(80, 8.884639516483328e-06)	(85, 6.219248650326014e-05)	(90, 3.507095529957509e-05)	(95, 4.7696516381116034e-05)	(100, 8.463796719766267e-05)	(105, 0.0003684793504850028)	(110, 6.733638877808779e-05)	(115, 5.190521772431506e-05)	(120, 2.1510323718541287e-05)	(125, 0.0005461773266350982)	(130, 5.003543958747678e-05)	(135, 5.33097376328996e-05)	(140, 7.57612656826697e-05)	(145, 0.00023696044598166315)	(150, 0.0)
qc_bundle_trimmed | SRR30333759_2	(1, 0.0033200517236001764)	(2, 0.0038507923864573874)	(3, 4.676129188169262e-06)	(4, 0.000722461959572151)	(5, 7.014193782253892e-06)	(6, 0.0005564593733921422)	(7, 3.0394839723100205e-05)	(8, 0.0)	(9, 0.0)	(10, 2.618632345374787e-05)	(15, 0.0003712846575406394)	(20, 2.571871053493094e-05)	(25, 3.92794851806218e-05)	(30, 2.8056780245703605e-05)	(35, 2.2445432698141616e-05)	(40, 0.0012008311715683468)	(45, 1.7301703400396356e-05)	(50, 4.115001459469438e-05)	(55, 1.589887485112282e-05)	(60, 0.00034089079178171127)	(65, 0.0002983380871107093)	(70, 0.0001650680774185743)	(75, 0.0001575864128602035)	(80, 1.9639875388918633e-05)	(85, 0.0005695571746275578)	(90, 8.884733369198351e-06)	(95, 2.665425769126843e-05)	(100, 8.323632054443587e-05)	(105, 4.7229757290953495e-05)	(110, 0.00012532310564609676)	(115, 3.366912234904528e-05)	(120, 1.4964206226626787e-05)	(125, 3.9281612446966255e-05)	(130, 0.0009577462912864879)	(135, 1.2627156459349631e-05)	(140, 1.6838497452601945e-05)	(145, 6.088388127811752e-06)	(150, 7.3890797529239515e-06)
qc_bundle_trimmed | SRR30333760_1	(1, 0.0003548237952374033)	(2, 0.0051021214694481785)	(3, 0.001930730858222836)	(4, 9.054124430195808e-05)	(5, 0.0)	(6, 6.851769839067099e-05)	(7, 0.0)	(8, 0.0)	(9, 0.001859766099175355)	(10, 0.00021240486501108004)	(15, 0.00028092256340175105)	(20, 0.00021289427714244198)	(25, 0.00015612246990445746)	(30, 0.00017569895515893487)	(35, 0.001455511692917298)	(40, 0.0006230216737151805)	(45, 0.0002936472931886161)	(50, 0.001047831424528045)	(55, 0.0009029654265549945)	(60, 0.0005300333642054521)	(65, 0.00024225902399447897)	(70, 3.4258852548675106e-05)	(75, 0.00022170372263307967)	(80, 4.894122008239734e-06)	(85, 1.8108252316726977e-05)	(90, 3.3769446815007954e-05)	(95, 4.6494175689293774e-05)	(100, 0.00021436265201994856)	(105, 2.6428284713144535e-05)	(110, 0.00015905919257667907)	(115, 5.08989772467183e-05)	(120, 4.9920200845999605e-05)	(125, 0.0003763599698994246)	(130, 6.851837878996749e-05)	(135, 5.922022198499547e-05)	(140, 0.00012040499305997367)	(145, 1.4700138490004715e-05)	(150, 0.0)
qc_bundle_trimmed | SRR30333760_2	(1, 0.0021950171153828977)	(2, 0.0037440091265728355)	(3, 7.34119436582909e-06)	(4, 0.0007463547605259575)	(5, 0.0)	(6, 0.0006827310760221054)	(7, 1.957651830887757e-05)	(8, 0.0)	(9, 0.0)	(10, 1.272473690077042e-05)	(15, 0.0002735818433665641)	(20, 2.104475718204339e-05)	(25, 0.00011109674140288023)	(30, 1.2724739267278289e-05)	(35, 5.872960034061602e-06)	(40, 0.0004130651225796445)	(45, 1.664007411528164e-05)	(50, 8.271099711175646e-05)	(55, 1.0277703147514287e-05)	(60, 1.761892726965553e-05)	(65, 0.00014829272059029157)	(70, 0.00012137499506547021)	(75, 0.00014339882264574567)	(80, 5.28569631504598e-05)	(85, 0.0003841924153075962)	(90, 2.398147870267522e-05)	(95, 4.551596687148248e-05)	(100, 0.00014242130430076514)	(105, 6.851909743238485e-05)	(110, 4.209052518883498e-05)	(115, 3.1812832012174156e-05)	(120, 4.1601844874433934e-05)	(125, 1.2725466698782482e-05)	(130, 0.00039694633637448883)	(135, 1.2236929450533429e-05)	(140, 1.958187248689002e-05)	(145, 9.314426263795572e-06)	(150, 3.880651494638744e-06)
qc_bundle_trimmed | SRR30333761_1	(1, 0.0004922997978631369)	(2, 0.005608871968858166)	(3, 0.002583379036359471)	(4, 0.00024853970377556423)	(5, 0.0)	(6, 8.125336469585754e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0020289443125524427)	(10, 0.0001271376177005771)	(15, 8.698889632144748e-05)	(20, 0.00021842816274121704)	(25, 0.00011996820316858966)	(30, 0.00028438677643550137)	(35, 0.0019462570649501877)	(40, 0.0006180035326573165)	(45, 0.0002604887279955433)	(50, 0.001218800470437863)	(55, 0.0010405210290757758)	(60, 0.0006744029269756176)	(65, 0.00021603836099495834)	(70, 3.680299793971082e-05)	(75, 0.0001940521802297765)	(80, 1.57727149858692e-05)	(85, 3.4413198635549175e-05)	(90, 4.206058073387951e-05)	(95, 6.261292252526462e-05)	(100, 0.00013717491737230616)	(105, 8.07755110560238e-05)	(110, 0.00010467367029750632)	(115, 7.886382069315247e-05)	(120, 3.297947283048744e-05)	(125, 0.0005587407442373181)	(130, 4.731880513459318e-05)	(135, 6.88285517198434e-05)	(140, 0.00012189389906646912)	(145, 3.591192253371197e-05)	(150, 0.0)
qc_bundle_trimmed | SRR30333761_2	(1, 0.00318084894731465)	(2, 0.004571723543360575)	(3, 0.0)	(4, 0.0010395712186941194)	(5, 4.779637787099399e-06)	(6, 0.0007480133136810559)	(7, 4.7796377870994e-05)	(8, 0.0)	(9, 0.0)	(10, 2.4854116492916875e-05)	(15, 0.00036707618204923385)	(20, 3.2979500730985854e-05)	(25, 6.595900146197171e-05)	(30, 1.5772814724077405e-05)	(35, 9.559298464880863e-07)	(40, 0.0006065387370839691)	(45, 5.735603724270888e-06)	(50, 3.106792626873704e-05)	(55, 2.389846387748141e-06)	(60, 4.779702119308927e-07)	(65, 0.00019596819808962552)	(70, 0.00020027049517702046)	(75, 0.00010372040107732707)	(80, 6.213688459330764e-06)	(85, 0.0005941266768508487)	(90, 2.8678812972459546e-06)	(95, 4.779830469068519e-05)	(100, 0.00010945889416298593)	(105, 6.787468533929215e-05)	(110, 5.64035831628555e-05)	(115, 1.9120164411234545e-06)	(120, 2.1510679741781975e-05)	(125, 5.114917814600024e-05)	(130, 0.000500521010342246)	(135, 6.215213064029809e-06)	(140, 6.694677516188566e-06)	(145, 7.184105058359982e-06)	(150, 1.8911890987624083e-05)
qc_bundle_trimmed | SRR30333762_1	(1, 0.0002748334694873197)	(2, 0.00560066043225511)	(3, 0.00187183876515688)	(4, 0.00011141897411648096)	(5, 0.0)	(6, 7.18033388750655e-05)	(7, 0.0)	(8, 0.0)	(9, 0.002191239824290792)	(10, 0.00019758298076655957)	(15, 0.0002624535834743774)	(20, 0.0002659199515580012)	(25, 0.00019362141724241802)	(30, 0.00013419796438029485)	(35, 0.0015573896604281448)	(40, 0.0006853504896764873)	(45, 0.00036347345693979477)	(50, 0.0012454165822399672)	(55, 0.0010072275758904383)	(60, 0.0006378117842382565)	(65, 0.00028671818987586784)	(70, 3.3178099607874974e-05)	(75, 0.00021937162468838769)	(80, 8.913520489400605e-06)	(85, 1.5351064433399096e-05)	(90, 2.7730958950525026e-05)	(95, 5.2490752045601744e-05)	(100, 0.00019857356142974887)	(105, 3.070215334454923e-05)	(110, 0.0001535108374194452)	(115, 5.9423605290348886e-05)	(120, 4.902454233955575e-05)	(125, 0.00037486551575822464)	(130, 6.289060076994139e-05)	(135, 6.635836044179653e-05)	(140, 0.00013966705948439875)	(145, 2.3820523550691606e-05)	(150, 0.0)
qc_bundle_trimmed | SRR30333762_2	(1, 0.0021417272269958257)	(2, 0.004194318985584889)	(3, 2.4759852335211855e-06)	(4, 0.0007229876881881861)	(5, 0.0)	(6, 0.0007031798063200167)	(7, 2.228386710169067e-05)	(8, 0.0)	(9, 2.4759852335211855e-06)	(10, 2.0798275961577957e-05)	(15, 0.0002604736465664287)	(20, 2.2779064148394906e-05)	(25, 0.00010844815322822793)	(30, 1.4855918904866424e-05)	(35, 8.913560877097758e-06)	(40, 0.00040012021829846027)	(45, 1.634155562666278e-05)	(50, 6.14046730976639e-05)	(55, 8.418387688006985e-06)	(60, 1.4855989160832612e-05)	(65, 0.0001545024395266681)	(70, 0.00011191535332761534)	(75, 0.00011835313621474888)	(80, 4.8034604247748586e-05)	(85, 0.0003768495675257526)	(90, 2.6741037254825727e-05)	(95, 3.565480885939796e-05)	(100, 0.00014460060881016053)	(105, 7.923356344047702e-05)	(110, 5.546382922167999e-05)	(115, 2.7732122533016612e-05)	(120, 4.5560403386067006e-05)	(125, 1.6342593451220715e-05)	(130, 0.00040560481472229587)	(135, 9.410111276497394e-06)	(140, 2.080429895278292e-05)	(145, 1.2896184489720226e-05)	(150, 7.808607795377411e-06)
qc_bundle_trimmed | SRR30333763_1	(1, 0.0)	(2, 0.004850126085772962)	(3, 0.0027611641768380242)	(4, 0.0)	(5, 0.0)	(6, 5.835089131103179e-05)	(7, 1.6338249567088903e-05)	(8, 0.0)	(9, 0.0017131821688918935)	(10, 0.00024320651498438049)	(15, 0.00036224233325888536)	(20, 0.0002053951374148319)	(25, 0.00017551948106358362)	(30, 1.0269756918681554e-05)	(35, 0.0008453877330458797)	(40, 0.0006488619325812099)	(45, 0.00033983560685921764)	(50, 0.0010213740491867693)	(55, 0.0008211137808590162)	(60, 0.000474276095497023)	(65, 0.00021099684957429614)	(70, 1.9605902317680934e-05)	(75, 0.000305758743262291)	(80, 4.201265351102663e-06)	(85, 2.0072713919662005e-05)	(90, 1.633825818539033e-05)	(95, 4.948159394405042e-05)	(100, 0.00028661990993440804)	(105, 3.501059378555238e-05)	(110, 0.00020212796399302722)	(115, 4.854811312670118e-05)	(120, 6.34861218194019e-05)	(125, 4.854837510875886e-05)	(130, 8.122566541500562e-05)	(135, 6.815591066029866e-05)	(140, 0.00012418356831875676)	(145, 1.308869955524038e-05)	(150, 0.0)
qc_bundle_trimmed | SRR30333763_2	(1, 0.0)	(2, 0.0038301607302092897)	(3, 2.3340406643566667e-06)	(4, 0.0010666565836109966)	(5, 0.0)	(6, 0.0007959078665456233)	(7, 2.100636597921e-05)	(8, 0.0)	(9, 2.3340406643566667e-06)	(10, 1.7271900916239334e-05)	(15, 3.407699369960734e-05)	(20, 2.4740831042180665e-05)	(25, 0.00014517732932298468)	(30, 1.4004247058669318e-05)	(35, 1.0269788271509674e-05)	(40, 9.336176908751494e-05)	(45, 1.307065639739426e-05)	(50, 9.056102466083601e-05)	(55, 1.587153208482727e-05)	(60, 2.334050786312301e-05)	(65, 7.84241847637942e-05)	(70, 0.00015264724992091635)	(75, 0.0001671186011116225)	(80, 6.395330829646895e-05)	(85, 4.714814677813746e-05)	(90, 2.800887106300598e-05)	(95, 5.46174734769963e-05)	(100, 0.00018159216302001828)	(105, 9.336408640526892e-05)	(110, 4.108051290831643e-05)	(115, 4.24814527611147e-05)	(120, 5.50867206200636e-05)	(125, 1.2604879836373347e-05)	(130, 0.00015359882490269456)	(135, 1.4940790650486494e-05)	(140, 2.708553089025176e-05)	(145, 1.1692737605127532e-05)	(150, 6.159484754665443e-06)
qc_bundle_trimmed | SRR30333764_1	(1, 0.000318419666901927)	(2, 0.005272437275213302)	(3, 0.0020808354976614295)	(4, 0.0001456338011411914)	(5, 0.0)	(6, 8.886130239123543e-05)	(7, 4.936739021735301e-06)	(8, 0.0)	(9, 0.0021030508232592385)	(10, 0.00020882406061940327)	(15, 0.00031052088446715045)	(20, 0.00020734303891288268)	(25, 0.00015748197479335612)	(30, 0.00014612747504336493)	(35, 0.0014518949462923522)	(40, 0.0006393077033147215)	(45, 0.0003006474064236799)	(50, 0.0010781838023469898)	(55, 0.0009369930802024312)	(60, 0.0005548894879578046)	(65, 0.0002419002252012109)	(70, 3.45571762229428e-05)	(75, 0.0002448622832809583)	(80, 6.911436029347616e-06)	(85, 2.2215333165128705e-05)	(90, 2.715207614721755e-05)	(95, 4.986109513457952e-05)	(100, 0.0002122799581855875)	(105, 3.5544562719360865e-05)	(110, 0.00015452018921545147)	(115, 5.67726425293482e-05)	(120, 5.08486027038473e-05)	(125, 0.00035544741002282017)	(130, 6.960894666315173e-05)	(135, 7.059795754184527e-05)	(140, 0.00012837830154489906)	(145, 1.2864555845395649e-05)	(150, 0.0)
qc_bundle_trimmed | SRR30333764_2	(1, 0.0019549533816435555)	(2, 0.003993831529670799)	(3, 7.405126445619528e-06)	(4, 0.0007750699013081773)	(5, 0.0)	(6, 0.000770133150344431)	(7, 2.4683754818731764e-05)	(8, 0.0)	(9, 2.468375481873176e-06)	(10, 2.270905443323322e-05)	(15, 0.0002581920754039342)	(20, 2.3202729529607855e-05)	(25, 0.0001234187740936588)	(30, 8.886156121617413e-06)	(35, 8.886164983116064e-06)	(40, 0.00039099160090800097)	(45, 1.2835594264021738e-05)	(50, 7.800100293492102e-05)	(55, 9.87355471646577e-06)	(60, 2.073448732175703e-05)	(65, 0.00015155940533559308)	(70, 0.00012835670557546775)	(75, 0.0001490914836451456)	(80, 5.62796861459629e-05)	(85, 0.00035545166888113056)	(90, 2.863369303060799e-05)	(95, 4.245702097982096e-05)	(100, 0.0001451445439961031)	(105, 7.652222502617208e-05)	(110, 5.035699555235167e-05)	(115, 3.554654727055392e-05)	(120, 4.2952790257442185e-05)	(125, 1.234305777354818e-05)	(130, 0.00038116902000600656)	(135, 1.2838210813218095e-05)	(140, 2.7162824598717174e-05)	(145, 1.1375197082089836e-05)	(150, 3.900541851572395e-06)
qc_bundle_trimmed | SRR30333765_1	(1, 0.00041620756866031326)	(2, 0.005730286347091099)	(3, 0.002378328963773219)	(4, 0.00022049091434980884)	(5, 0.0)	(6, 0.00010405189216507832)	(7, 0.0)	(8, 0.0)	(9, 0.0023585095557417755)	(10, 0.0001322945486098853)	(15, 9.463767335014267e-05)	(20, 0.0002824265644480698)	(25, 0.00018085209828692185)	(30, 0.00027796720039556766)	(35, 0.00205180426728712)	(40, 0.0006530495108148814)	(45, 0.0003686410076504653)	(50, 0.0012976758051566782)	(55, 0.001129706313767555)	(60, 0.0007353001181192254)	(65, 0.00026756205615078123)	(70, 5.252144325418026e-05)	(75, 0.00016103274371433708)	(80, 1.2882620646113963e-05)	(85, 4.013432711542774e-05)	(90, 3.9143364609327594e-05)	(95, 5.747635733576571e-05)	(100, 0.00011743019739723845)	(105, 7.085455749396448e-05)	(110, 9.562897637856762e-05)	(115, 6.441339462271135e-05)	(120, 2.923383209785378e-05)	(125, 0.0004999498984796979)	(130, 4.508997632929846e-05)	(135, 6.342478037088672e-05)	(140, 0.00012339696685299774)	(145, 3.029703576434447e-05)	(150, 0.0)
